project,release,class,loc,churn,loc_added,fan_out,revisions,max_churn,max_loc_added,avg_churn,avg_loc_added,fan_in_total,loc_touched_total,revisions_density,ns,age,weighted_age,nauth,nfix,ndev,bug_density,fix,code_smells,buggy
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\IKryoDecorator.java,5,0,0,1,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\IKryoFactory.java,9,0,0,1,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,4,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\ITupleDeserializer.java,6,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\ITupleSerializer.java,5,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\KryoTupleDeserializer.java,38,0,0,6,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,5,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\KryoTupleSerializer.java,28,0,0,3,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,5,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\KryoValuesDeserializer.java,28,0,0,3,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,3,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\KryoValuesSerializer.java,31,0,0,3,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,4,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\SerializableSerializer.java,39,0,0,4,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,2,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\SerializationFactory.java,183,0,0,17,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,35,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\types\ArrayListSerializer.java,12,0,0,3,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\types\HashMapSerializer.java,12,0,0,3,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\types\HashSetSerializer.java,12,0,0,3,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\serialization\types\ListDelegateSerializer.java,12,0,0,4,0,0,0,0.0,0.0,2,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\IMultiSchemableSpout.java,5,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\ISchemableSpout.java,5,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\ISpout.java,13,0,0,1,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\ISpoutOutputCollector.java,7,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\ISpoutWaitStrategy.java,6,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\MultiScheme.java,8,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\NothingEmptyEmitStrategy.java,11,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\RawMultiScheme.java,15,0,0,2,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\RawScheme.java,12,0,0,2,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\Scheme.java,8,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\SchemeAsMultiScheme.java,18,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\ShellSpout.java,101,0,0,7,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,25,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\SleepSpoutWaitStrategy.java,18,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\spout\SpoutOutputCollector.java,38,0,0,2,0,0,0,0.0,0.0,2,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\state\IStateSpout.java,10,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\state\IStateSpoutOutputCollector.java,4,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\state\ISubscribedState.java,6,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\state\ISynchronizeOutputCollector.java,5,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\state\StateSpoutOutputCollector.java,7,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\state\SynchronizeOutputCollector.java,8,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\task\GeneralTopologyContext.java,114,0,0,11,0,0,0,0.0,0.0,2,0,0.0,1,7.73,0.0,1,0,1,0.0,0,15,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\task\IBolt.java,9,0,0,1,0,0,0,0.0,0.0,4,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\task\IErrorReporter.java,4,0,0,0,0,0,0,0.0,0.0,3,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\task\IMetricsContext.java,11,0,0,5,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\task\IOutputCollector.java,10,0,0,1,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\task\OutputCollector.java,62,0,0,2,0,0,0,0.0,0.0,10,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\task\ShellBolt.java,175,0,0,9,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,2,0,2,0.0,0,46,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\task\TopologyContext.java,127,0,0,13,0,0,0,0.0,0.0,19,0,0.0,1,7.73,0.0,1,0,1,0.0,0,22,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\task\WorkerTopologyContext.java,65,0,0,2,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,7,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\AckFailDelegate.java,6,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\AckFailMapTracker.java,26,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,4,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\AckTracker.java,26,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,3,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\BatchNumberList.java,44,0,0,7,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,3,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\BatchProcessWord.java,17,0,0,6,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\BatchRepeatA.java,25,0,0,6,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\BoltTracker.java,19,0,0,2,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,2,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\CompleteTopologyParam.java,32,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\CountingBatchBolt.java,31,0,0,7,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,3,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\CountingCommitBolt.java,33,0,0,9,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,3,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\FeederSpout.java,67,0,0,7,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,7,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\FixedTuple.java,20,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,3,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\FixedTupleSpout.java,139,0,0,7,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,2,1,2,0.0071942446043165,1,17,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\IdentityBolt.java,20,0,0,5,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\KeyedCountingBatchBolt.java,37,0,0,8,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,5,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\KeyedCountingCommitterBolt.java,4,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\KeyedSummingBatchBolt.java,38,0,0,9,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,5,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\MemoryTransactionalSpout.java,136,0,0,10,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,17,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\MemoryTransactionalSpoutMeta.java,15,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\MkClusterParam.java,25,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,3,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\MkTupleParam.java,29,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\MockedSources.java,26,0,0,2,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\NGrouping.java,27,0,0,3,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,5,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\NonRichBoltTracker.java,27,0,0,5,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,3,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\OpaqueMemoryTransactionalSpout.java,136,0,0,9,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,17,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\PrepareBatchBolt.java,27,0,0,6,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,2,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\SpoutTracker.java,68,0,0,7,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,10,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\TestAggregatesCounter.java,37,0,0,9,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,8,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\TestConfBolt.java,36,0,0,7,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,2,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\TestGlobalCount.java,33,0,0,9,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,6,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\TestJob.java,5,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\TestKryoDecorator.java,11,0,0,5,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\TestPlannerBolt.java,20,0,0,6,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,2,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\TestPlannerSpout.java,49,0,0,7,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,7,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\TestSerObject.java,15,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,2,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\TestWordCounter.java,34,0,0,9,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,6,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\TestWordSpout.java,54,0,0,10,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,10,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\TrackedTopology.java,13,0,0,2,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\testing\TupleCaptureBolt.java,52,0,0,5,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,9,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\BaseConfigurationDeclarer.java,31,0,0,1,0,0,0,0.0,0.0,2,0,0.0,1,7.73,0.0,1,0,1,0.0,0,2,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\BasicBoltExecutor.java,40,0,0,5,0,0,0,0.0,0.0,3,0,0.0,1,7.73,0.0,1,0,1,0.0,0,5,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\BasicOutputCollector.java,34,0,0,4,0,0,0,0.0,0.0,7,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\BoltDeclarer.java,3,0,0,0,0,0,0,0.0,0.0,2,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\ComponentConfigurationDeclarer.java,10,0,0,0,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\FailedException.java,15,0,0,0,0,0,0,0.0,0.0,2,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\IBasicBolt.java,9,0,0,2,0,0,0,0.0,0.0,3,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\IBasicOutputCollector.java,7,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\IComponent.java,7,0,0,0,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\InputDeclarer.java,24,0,0,4,0,0,0,0.0,0.0,2,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\IRichBolt.java,4,0,0,1,0,0,0,0.0,0.0,9,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\IRichSpout.java,4,0,0,1,0,0,0,0.0,0.0,4,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\IRichStateSpout.java,4,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\OutputFieldsDeclarer.java,8,0,0,1,0,0,0,0.0,0.0,34,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\OutputFieldsGetter.java,27,0,0,3,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,2,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\ReportedFailedException.java,15,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\SpoutDeclarer.java,3,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\TopologyBuilder.java,191,0,0,14,0,0,0,0.0,0.0,2,0,0.0,1,7.73,0.0,1,0,1,0.0,0,26,YES
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\base\BaseBasicBolt.java,12,0,0,2,0,0,0,0.0,0.0,7,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\base\BaseBatchBolt.java,5,0,0,1,0,0,0,0.0,0.0,4,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\base\BaseComponent.java,9,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\base\BaseOpaquePartitionedTransactionalSpout.java,4,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\base\BasePartitionedTransactionalSpout.java,5,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\base\BaseRichBolt.java,7,0,0,1,0,0,0,0.0,0.0,5,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\base\BaseRichSpout.java,19,0,0,1,0,0,0,0.0,0.0,5,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\base\BaseTransactionalBolt.java,4,0,0,1,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\topology\base\BaseTransactionalSpout.java,5,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\transactional\ICommitter.java,3,0,0,0,0,0,0,0.0,0.0,2,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\transactional\ICommitterTransactionalSpout.java,10,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\transactional\ITransactionalSpout.java,20,0,0,3,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\transactional\TransactionalSpoutBatchExecutor.java,67,0,0,9,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,8,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\transactional\TransactionalSpoutCoordinator.java,164,0,0,13,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,12,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\transactional\TransactionalTopologyBuilder.java,423,0,0,24,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,26,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\transactional\TransactionAttempt.java,32,0,0,0,0,0,0,0.0,0.0,5,0,0.0,1,7.73,0.0,1,0,1,0.0,0,2,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\transactional\partitioned\IOpaquePartitionedTransactionalSpout.java,19,0,0,4,0,0,0,0.0,0.0,3,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\transactional\partitioned\IPartitionedTransactionalSpout.java,20,0,0,4,0,0,0,0.0,0.0,3,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\transactional\partitioned\OpaquePartitionedTransactionalSpoutExecutor.java,121,0,0,9,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,18,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\transactional\partitioned\PartitionedTransactionalSpoutExecutor.java,100,0,0,8,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,10,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\transactional\state\RotatingTransactionalState.java,105,0,0,1,0,0,0,0.0,0.0,3,0,0.0,1,7.73,0.0,1,0,1,0.0,0,6,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\transactional\state\TransactionalState.java,106,0,0,7,0,0,0,0.0,0.0,3,0,0.0,1,7.73,0.0,1,0,1,0.0,0,23,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\tuple\Fields.java,64,0,0,0,0,0,0,0.0,0.0,45,0,0.0,1,7.73,0.0,1,0,1,0.0,0,6,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\tuple\MessageId.java,67,0,0,3,0,0,0,0.0,0.0,2,0,0.0,1,7.73,0.0,1,0,1,0.0,0,4,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\tuple\Tuple.java,36,0,0,1,0,0,0,0.0,0.0,43,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\tuple\TupleImpl.java,263,0,0,15,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,12,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\tuple\Values.java,12,0,0,0,0,0,0,0.0,0.0,18,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\utils\BufferFileInputStream.java,30,0,0,0,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\utils\ClojureTimerTask.java,14,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,1,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\utils\Container.java,5,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,2,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\utils\CRC32OutputStream.java,21,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,0,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\utils\DisruptorQueue.java,136,0,0,11,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,2,0,2,0.0,0,17,YES
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\utils\DRPCClient.java,58,0,0,7,0,0,0,0.0,0.0,0,0,0.0,1,7.73,0.0,1,0,1,0.0,0,2,NO
storm,release_0.9.0.1,storm-core\src\jvm\backtype\storm\utils\IndifferentAccessMap.java,120,0,0,8,0,0,0,0.0,0.0,1,0,0.0,1,7.73,0.0,1,0,1,0.0,0,2,NO
